Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
1.4900859483940064e-13,0.0,0.0978271509691132,2.871193378520429e-13,1.167298365945911e-13,0.3486400695957698,0.0,0.5443803726023353,5.057357093653494e-13,8.11843210048747e-13,2.1122402734203027e-13,1.9292106960550694e-13,0.009152406830479732,9.95724308452448e-14,3.756144777954788e-14
5.5237034930451786e-14,0.0,0.09671877937455498,1.1911058579198227e-13,4.8202366845254945e-14,0.34742000627330827,0.0,0.5470698074386772,1.9950429358111052e-13,2.5272667494241616e-13,8.80555284791571e-14,7.892415413628878e-14,0.008791406912590767,4.240989620711914e-14,2.592896600553396e-14
0.0,4.4493542218314455e-14,0.09494626086503895,0.0,0.0,0.34366557650643736,0.0,0.5481355856792542,0.0,0.0,0.0,0.0,0.0085356678876245,0.0,0.004716909062566669
4.9383327395838005e-11,0.0,0.006273018283150646,1.4223346713434008e-10,5.953924888337517e-11,0.022909426000657967,5.3087773567230176e-11,0.03680931037889479,2.1332947235827284e-10,1.6975507170195433e-10,1.0688292368184658e-10,9.394827776557364e-11,0.000554440585918848,5.27559975700288e-11,0.9334538038445419
2.7981742943380474e-11,0.0,0.003668222746482007,9.798777940324016e-11,4.1440888744969655e-11,0.01344061355141004,6.860902736589711e-11,0.021863882032426334,1.4696255846647653e-10,1.2872626364701853e-10,7.433319207856481e-11,6.505690034475266e-11,0.00031379116603183407,3.728637411774983e-11,0.9607134898338192
0.0,1.739043856827962e-11,0.0026197081752472704,0.0,0.0,0.009664718647016915,0.0,0.01581694494798277,0.0,0.0,0.0,0.0,0.00022140170166339392,0.0,0.9716772274570493
1.7056486002202749e-15,0.0,0.002048022139320097,0.0,0.0,0.007611715624668192,0.0,0.012479638301069003,6.996902928459759e-16,3.013186398135688e-16,2.5506387756723347e-16,4.940236341156063e-16,0.0001723801766735264,0.0,0.9776882437582689
0.0,1.0154760495213231e-13,0.0016636908204534873,0.0,0.0,0.006283382474269751,0.0,0.010502815143730313,0.0,0.0,0.0,0.0,0.0001538415136529879,0.0,0.9813962700598939
0.0,0.0,0.001425554389223203,6.151344547324142e-14,2.3781887267455804e-14,0.005319445419169158,1.1208629273676327e-13,0.008918404666122561,3.016682728369252e-13,9.365622522860978e-14,2.200354713829396e-14,3.866797777598847e-14,0.00011590037229543249,2.3567907355110387e-14,0.9842206951525201
0.0,0.0,0.0012557025738352645,1.1198111507624777e-14,5.575423281268749e-15,0.004780078562107158,2.398820592372443e-14,0.008000504163582174,1.0298129758725126e-13,2.494867471917898e-14,9.102193961491688e-15,8.557050123581258e-15,9.833706427447529e-05,5.302276432280765e-15,0.9858653776360123
1.3390873742143106e-11,1.17973384366399e-11,0.0012408698230329726,6.4753806643929025e-16,2.1912234034585405e-16,0.0037776379228592763,1.4271202857740096e-15,0.007206634841441125,7.888900707033931e-15,1.490563576741126e-15,5.735048324658797e-16,4.888731363143729e-16,0.00011322264857136895,2.5873796445979107e-16,0.9876616359752719
4.1795011721544534e-17,0.0,0.0007987336009173697,0.0,0.0,0.003916626424707228,0.0,0.006044983669968181,0.0,0.0,0.0,0.0,0.0001644241787159748,0.0,0.9890752321256941
2.4680675674955697e-18,5.218867227868957e-18,0.00047906698549911807,7.170015020780145e-11,3.198211409244771e-11,0.0017193105652430613,1.6867246701535013e-10,0.0031863520498709537,4.3178012011637764e-10,1.8007221984339638e-10,5.747806968366019e-11,5.623902080454451e-11,0.0007997941285532638,3.291740310695751e-11,0.993815480806123
0.0,0.0,0.0010699713525670754,6.671405797018665e-17,7.249145308811065e-18,0.007746439350433142,1.2704866818088498e-16,0.0036493494127054654,2.348267008827114e-16,2.0941116982826515e-16,2.912210609918654e-17,3.651295476220551e-17,0.0,2.863672898201465e-17,0.9875342398842937
0.0,0.0,0.0006886275543807199,4.360254872057696e-18,0.0,0.002683183805353109,8.843831082196922e-18,0.00545163147287101,9.715954979511336e-18,5.0954366959516065e-18,1.3920962067010284e-18,3.234165030570623e-18,0.00011891539768116187,1.9969755029786847e-18,0.9910576418363396
1.5604964054961536e-14,2.0554754210729222e-14,0.0017095568066101522,0.0,0.0,4.102829187502266e-13,0.0,1.0327572130819362e-12,0.0,0.0,0.0,0.0,8.586816763981615e-14,0.0,0.9982904431921694
0.0,0.0,1.2858508444388864e-16,5.99994819695493e-17,3.7395369929143943e-17,0.011772591220768586,1.0403679271627903e-16,0.026533548157310616,1.540008588210864e-16,1.3347195554307928e-16,6.538635069903482e-18,1.0099889812703404e-16,0.0,4.877808152308089e-18,0.9616938606219203
2.729185039143571e-13,2.5042458140573106e-13,1.435258486856185e-12,0.0,0.0,1.1905557866278157e-11,0.0,3.2481545231277664e-11,0.0,0.0,0.0,0.0,1.2173851979572906e-12,0.0,0.999999999956791
0.0009675582584560332,0.0,0.0,0.0009595701787828086,1.395910297075087e-18,0.0024568822218464406,0.00012115879658049813,0.002826061727971592,0.006828020877136531,0.00022945018631867617,0.00021971447464964465,3.40168431617327e-18,0.0,0.000466356147571868,0.984925227130686
0.0,0.0,7.287573322578567e-14,3.890467168979865e-14,1.7479572032884493e-14,1.5268342146157465e-13,4.808059991811252e-14,2.0761170560490427e-13,3.347570033745465e-14,7.520799213545764e-14,3.1334918582418766e-14,3.798400794908863e-14,0.0,2.0121478518507493e-14,0.999999999999378
1.2531872086015917e-15,8.051950098638196e-16,2.1337098754514727e-16,0.0,0.0,0.008702038086796489,0.0,1.1426664660395048e-14,0.0,0.0,0.0,0.0,2.2555741996388434e-15,0.0,0.9912979619132001
0.00012695971696242026,3.9118755092061876e-05,4.738098925603358e-19,2.939204326972422e-19,7.227545829908233e-19,0.0007383158333141004,0.0,0.04517609030419026,0.00013701879840214825,3.4540578043567064e-05,0.000679648655672768,0.0,6.27371937119334e-05,1.8150684456082456e-05,0.9529874194801546
5.536806075252994e-14,3.718301762736162e-14,3.704155038253276e-14,0.0,0.0,0.004722140730810266,0.0,0.0,0.0,0.0,0.0,0.0,1.199335769586085e-13,0.0,0.9952778592696446
