Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID,source_folder
2067,Developed Markets - Equities,0.0050135108917992,0.5,16106.616479691576,0,P1_outputs_path_0_to_50
2067,Emerging Markets State - Obligations,0.0018326464517949,0.18,5887.637262384505,0,P1_outputs_path_0_to_50
2067,High Yield Bonds - Obligations,0.0047765731192927,0.48,15345.42020153882,0,P1_outputs_path_0_to_50
2067,Investment Grade Bonds - Obligations,0.006308992413851,0.63,20268.535039865696,0,P1_outputs_path_0_to_50
2067,Government ZC Bonds - Obligations,0.9763256419179772,97.63,3136584.9228299824,0,P1_outputs_path_0_to_50
2068,Emerging Markets - Equities,0.0071846368103283,0.72,21601.501899565792,0,P1_outputs_path_0_to_50
2068,Developed Markets - Equities,0.0007197401080042,0.07,2163.987926000212,0,P1_outputs_path_0_to_50
2068,Emerging Markets State - Obligations,0.0096116696415152,0.96,28898.677205327,0,P1_outputs_path_0_to_50
2068,High Yield Bonds - Obligations,0.0052156444603271,0.52,15681.482125199846,0,P1_outputs_path_0_to_50
2068,Investment Grade Bonds - Obligations,0.0058932808750107,0.59,17718.88007382823,0,P1_outputs_path_0_to_50
2068,Government ZC Bonds - Obligations,0.971375028104814,97.14,2920559.5312253274,0,P1_outputs_path_0_to_50
2069,Emerging Markets - Equities,0.0229193656976985,2.29,62461.53864654612,0,P1_outputs_path_0_to_50
2069,Developed Markets - Equities,0.0402580165886202,4.03,109714.10344204702,0,P1_outputs_path_0_to_50
2069,Emerging Markets State - Obligations,0.0231870270450733,2.32,63190.98900803304,0,P1_outputs_path_0_to_50
2069,High Yield Bonds - Obligations,0.0327558393369721,3.28,89268.6190199317,0,P1_outputs_path_0_to_50
2069,Investment Grade Bonds - Obligations,0.0372161399920581,3.72,101424.15793918048,0,P1_outputs_path_0_to_50
2069,Government ZC Bonds - Obligations,0.8436636113395776,84.37,2299214.0340805007,0,P1_outputs_path_0_to_50
2070,Emerging Markets - Equities,0.0336996662171447,3.37,98701.405874099,0,P1_outputs_path_0_to_50
2070,Developed Markets - Equities,0.0117870986778767,1.18,34522.69239661728,0,P1_outputs_path_0_to_50
2070,Emerging Markets State - Obligations,0.012192493258283,1.22,35710.03397923189,0,P1_outputs_path_0_to_50
2070,High Yield Bonds - Obligations,0.031758550626928,3.18,93016.16150152864,0,P1_outputs_path_0_to_50
2070,Investment Grade Bonds - Obligations,0.0269950293828923,2.7,79064.50273233111,0,P1_outputs_path_0_to_50
2070,Government ZC Bonds - Obligations,0.883567161836875,88.36,2587839.3125780923,0,P1_outputs_path_0_to_50
2071,Emerging Markets - Equities,0.015831550359173,1.58,48683.60108085196,0,P1_outputs_path_0_to_50
2071,Developed Markets - Equities,0.0726730169260921,7.27,223476.7969721867,0,P1_outputs_path_0_to_50
2071,Emerging Markets State - Obligations,0.0491141381504385,4.91,151030.8879989373,0,P1_outputs_path_0_to_50
2071,High Yield Bonds - Obligations,0.088622990942562,8.86,272524.56264586595,0,P1_outputs_path_0_to_50
2071,Investment Grade Bonds - Obligations,0.0633519319859421,6.34,194813.52833633477,0,P1_outputs_path_0_to_50
2071,Government ZC Bonds - Obligations,0.710406371635792,71.04,2184570.6590557084,0,P1_outputs_path_0_to_50
2072,Emerging Markets - Equities,0.0021849384315991,0.22,7078.251489773642,0,P1_outputs_path_0_to_50
2072,Developed Markets - Equities,0.0006823432885652,0.07,2210.495878956547,0,P1_outputs_path_0_to_50
2072,Emerging Markets State - Obligations,0.0030135909213816,0.3,9762.72563123268,0,P1_outputs_path_0_to_50
2072,High Yield Bonds - Obligations,0.0011793549319761,0.12,3820.5977264643,0,P1_outputs_path_0_to_50
2072,Investment Grade Bonds - Obligations,0.002781755923062,0.28,9011.680934272325,0,P1_outputs_path_0_to_50
2072,Government ZC Bonds - Obligations,0.9901580165034156,99.02,3207681.898064781,0,P1_outputs_path_0_to_50
2073,Emerging Markets - Equities,0.0268411636387069,2.68,84370.85281267842,0,P1_outputs_path_0_to_50
2073,Developed Markets - Equities,0.0083074363089342,0.83,26113.08121757576,0,P1_outputs_path_0_to_50
2073,Emerging Markets State - Obligations,0.013035472164103,1.3,40974.89654715621,0,P1_outputs_path_0_to_50
2073,High Yield Bonds - Obligations,0.0128118257677555,1.28,40271.90030443316,0,P1_outputs_path_0_to_50
2073,Investment Grade Bonds - Obligations,0.023453612661745,2.35,73722.63469815027,0,P1_outputs_path_0_to_50
2073,Government ZC Bonds - Obligations,0.9155504894587552,91.56,2877884.753003266,0,P1_outputs_path_0_to_50
2074,Emerging Markets - Equities,0.023235704752307,2.32,74589.30285980954,0,P1_outputs_path_0_to_50
2074,Developed Markets - Equities,0.0174092301002803,1.74,55885.644543533446,0,P1_outputs_path_0_to_50
2074,Emerging Markets State - Obligations,0.0037459077442608,0.37,12024.797620732375,0,P1_outputs_path_0_to_50
2074,High Yield Bonds - Obligations,0.0155912306324997,1.56,50049.65573463802,0,P1_outputs_path_0_to_50
2074,Investment Grade Bonds - Obligations,0.0340119401421116,3.4,109182.26630753632,0,P1_outputs_path_0_to_50
2074,Government ZC Bonds - Obligations,0.9060059866285404,90.6,2908384.129073036,0,P1_outputs_path_0_to_50
2075,Emerging Markets - Equities,0.200915548511601,20.09,286837.7648174609,0,P1_outputs_path_0_to_50
2075,Developed Markets - Equities,0.0303788877285544,3.04,43370.52218333422,0,P1_outputs_path_0_to_50
2075,Emerging Markets State - Obligations,0.0934758070948096,9.35,133451.05329185203,0,P1_outputs_path_0_to_50
2075,High Yield Bonds - Obligations,0.165113165750922,16.51,235724.37154207987,0,P1_outputs_path_0_to_50
2075,Investment Grade Bonds - Obligations,0.1980900261059321,19.81,282803.8981640948,0,P1_outputs_path_0_to_50
2075,Government ZC Bonds - Obligations,0.3120265648081806,31.2,445465.78438692255,0,P1_outputs_path_0_to_50
2025,Emerging Markets - Equities,0.1718399934760138,17.18,0.0,1,P1_outputs_path_0_to_50
2025,Developed Markets - Equities,0.3259591510022837,32.6,0.0,1,P1_outputs_path_0_to_50
2025,Emerging Markets State - Obligations,0.2417373852258867,24.17,0.0,1,P1_outputs_path_0_to_50
2025,High Yield Bonds - Obligations,0.0220303837228509,2.2,0.0,1,P1_outputs_path_0_to_50
2025,Investment Grade Bonds - Obligations,0.1466337355391547,14.66,0.0,1,P1_outputs_path_0_to_50
2025,Government ZC Bonds - Obligations,0.0917993510338099,9.18,0.0,1,P1_outputs_path_0_to_50
2026,Emerging Markets - Equities,0.9835267531583076,98.35,55661.43244181578,1,P1_outputs_path_0_to_50
2026,Developed Markets - Equities,0.0008851212987248,0.09,50.09230223130776,1,P1_outputs_path_0_to_50
2026,Emerging Markets State - Obligations,0.0046572775387349,0.47,263.5726361816144,1,P1_outputs_path_0_to_50
2026,High Yield Bonds - Obligations,0.0005726482727588,0.06,32.40829295668328,1,P1_outputs_path_0_to_50
2026,Investment Grade Bonds - Obligations,0.0076939638602216,0.77,435.4299954121991,1,P1_outputs_path_0_to_50
2026,Government ZC Bonds - Obligations,0.0026642358712521,0.27,150.77900472006198,1,P1_outputs_path_0_to_50
2027,Emerging Markets - Equities,0.3902437517891743,39.02,47506.43076868915,1,P1_outputs_path_0_to_50
2027,Developed Markets - Equities,0.0063778105057986,0.64,776.4045211753411,1,P1_outputs_path_0_to_50
2027,Emerging Markets State - Obligations,0.0001356337402471,0.01,16.51141078212675,1,P1_outputs_path_0_to_50
2027,High Yield Bonds - Obligations,0.0043433244250655,0.43,528.7357969457136,1,P1_outputs_path_0_to_50
2027,Investment Grade Bonds - Obligations,0.0034273400824189,0.34,417.2281903289861,1,P1_outputs_path_0_to_50
2027,Government ZC Bonds - Obligations,0.5954721394572952,59.55,72489.96515155981,1,P1_outputs_path_0_to_50
2028,Emerging Markets - Equities,0.5948082597701482,59.48,108587.61454869094,1,P1_outputs_path_0_to_50
2028,Developed Markets - Equities,0.0017745191142228,0.18,323.95447510930643,1,P1_outputs_path_0_to_50
2028,Emerging Markets State - Obligations,0.0013782372502743,0.14,251.60964534567137,1,P1_outputs_path_0_to_50
2028,High Yield Bonds - Obligations,0.0021251640825893,0.21,387.9678778201723,1,P1_outputs_path_0_to_50
2028,Investment Grade Bonds - Obligations,0.001473882349935,0.15,269.0705212579177,1,P1_outputs_path_0_to_50
2028,Government ZC Bonds - Obligations,0.3984399374328301,39.84,72738.80554967384,1,P1_outputs_path_0_to_50
2029,Emerging Markets - Equities,0.6857263391531053,68.57,163425.2627781083,1,P1_outputs_path_0_to_50
2029,Developed Markets - Equities,0.0006530913177804,0.07,155.6475435349071,1,P1_outputs_path_0_to_50
2029,Emerging Markets State - Obligations,0.0009609344107022,0.1,229.0140390049591,1,P1_outputs_path_0_to_50
2029,High Yield Bonds - Obligations,0.0022860125690038,0.23,544.8123886635459,1,P1_outputs_path_0_to_50
2029,Investment Grade Bonds - Obligations,0.002358324177655,0.24,562.04600354894,1,P1_outputs_path_0_to_50
2029,Government ZC Bonds - Obligations,0.3080152983717531,30.8,73407.53621663366,1,P1_outputs_path_0_to_50
2030,Emerging Markets - Equities,0.7242802137668778,72.43,208223.1527322186,1,P1_outputs_path_0_to_50
2030,Developed Markets - Equities,0.0020522460371015,0.21,589.9997430621787,1,P1_outputs_path_0_to_50
2030,Emerging Markets State - Obligations,0.0016911765384204,0.17,486.19595560291873,1,P1_outputs_path_0_to_50
2030,High Yield Bonds - Obligations,0.001362546428154,0.14,391.7181604874962,1,P1_outputs_path_0_to_50
2030,Investment Grade Bonds - Obligations,0.002177973874466,0.22,626.1452102234116,1,P1_outputs_path_0_to_50
2030,Government ZC Bonds - Obligations,0.2684358433549804,26.84,77172.55911079829,1,P1_outputs_path_0_to_50
2031,Emerging Markets - Equities,0.7841530944510534,78.42,277886.68107737554,1,P1_outputs_path_0_to_50
2031,Developed Markets - Equities,0.0025768966497313,0.26,913.1957299416802,1,P1_outputs_path_0_to_50
2031,Emerging Markets State - Obligations,0.0009721409431681,0.1,344.50545709515063,1,P1_outputs_path_0_to_50
2031,High Yield Bonds - Obligations,0.0008439255128592,0.08,299.06871694378515,1,P1_outputs_path_0_to_50
2031,Investment Grade Bonds - Obligations,0.0008978941864789,0.09,318.1940327787512,1,P1_outputs_path_0_to_50
2031,Government ZC Bonds - Obligations,0.2105560482567087,21.06,74616.45161495532,1,P1_outputs_path_0_to_50
2032,Emerging Markets - Equities,0.8208434315700579,82.08,356430.97838700155,1,P1_outputs_path_0_to_50
2032,Developed Markets - Equities,0.0022477403762306,0.22,976.025720188127,1,P1_outputs_path_0_to_50
2032,Emerging Markets State - Obligations,0.0022273057862403,0.22,967.1525043919584,1,P1_outputs_path_0_to_50
2032,High Yield Bonds - Obligations,0.0004223972043992,0.04,183.4155492284142,1,P1_outputs_path_0_to_50
2032,Investment Grade Bonds - Obligations,0.0021158637529871,0.21,918.761555012138,1,P1_outputs_path_0_to_50
2032,Government ZC Bonds - Obligations,0.1721432613100846,17.21,74748.95783002436,1,P1_outputs_path_0_to_50
2033,Emerging Markets - Equities,0.8318181932457653,83.18,397665.3708454236,1,P1_outputs_path_0_to_50
2033,Developed Markets - Equities,0.000494329152162,0.05,236.3227772731923,1,P1_outputs_path_0_to_50
2033,Emerging Markets State - Obligations,0.0034560730980017,0.35,1652.2367523881212,1,P1_outputs_path_0_to_50
2033,High Yield Bonds - Obligations,0.0008505376078191,0.09,406.6145174242876,1,P1_outputs_path_0_to_50
2033,Investment Grade Bonds - Obligations,0.0014603065461642,0.15,698.1253222683954,1,P1_outputs_path_0_to_50
2033,Government ZC Bonds - Obligations,0.1619205603500876,16.19,77408.98215734494,1,P1_outputs_path_0_to_50
2034,Emerging Markets - Equities,0.8426367372551414,84.26,449454.0514634113,1,P1_outputs_path_0_to_50
2034,Developed Markets - Equities,0.0016011235249547,0.16,854.023357121192,1,P1_outputs_path_0_to_50
2034,Emerging Markets State - Obligations,0.0023172406616516,0.23,1235.993112509825,1,P1_outputs_path_0_to_50
2034,High Yield Bonds - Obligations,0.0007566509475443,0.08,403.5900867854596,1,P1_outputs_path_0_to_50
2034,Investment Grade Bonds - Obligations,0.0025231502684986,0.25,1345.8232480129286,1,P1_outputs_path_0_to_50
2034,Government ZC Bonds - Obligations,0.1501650973422091,15.02,80096.56878800134,1,P1_outputs_path_0_to_50
2035,Emerging Markets - Equities,0.2207080854103669,22.07,132876.16724731016,1,P1_outputs_path_0_to_50
2035,Developed Markets - Equities,0.6426338003985831,64.26,386894.37308908737,1,P1_outputs_path_0_to_50
2035,Emerging Markets State - Obligations,0.0010795021571109,0.11,649.90871949893,1,P1_outputs_path_0_to_50
2035,High Yield Bonds - Obligations,0.0009434375001207,0.09,567.9916928296961,1,P1_outputs_path_0_to_50
2035,Investment Grade Bonds - Obligations,0.0010979026860675,0.11,660.9866632839104,1,P1_outputs_path_0_to_50
2035,Government ZC Bonds - Obligations,0.1335372718477508,13.35,80395.42744797787,1,P1_outputs_path_0_to_50
2036,Emerging Markets - Equities,0.2599258683649529,25.99,166035.7049264695,1,P1_outputs_path_0_to_50
2036,Developed Markets - Equities,0.6152834169505832,61.53,393031.3535377672,1,P1_outputs_path_0_to_50
2036,Emerging Markets State - Obligations,0.0015673582196151,0.16,1001.1986436867692,1,P1_outputs_path_0_to_50
2036,High Yield Bonds - Obligations,5.413144672497968e-05,0.01,34.578139421861,1,P1_outputs_path_0_to_50
2036,Investment Grade Bonds - Obligations,0.0025359065494853,0.25,1619.8889099421,1,P1_outputs_path_0_to_50
2036,Government ZC Bonds - Obligations,0.1206333184686383,12.06,77058.2712507745,1,P1_outputs_path_0_to_50
2037,Emerging Markets - Equities,0.2881766750859051,28.82,247294.35292057772,1,P1_outputs_path_0_to_50
2037,Developed Markets - Equities,0.6108132239039938,61.08,524159.9130659762,1,P1_outputs_path_0_to_50
2037,Emerging Markets State - Obligations,0.0,0.0,0.0,1,P1_outputs_path_0_to_50
2037,High Yield Bonds - Obligations,0.0,0.0,0.0,1,P1_outputs_path_0_to_50
2037,Investment Grade Bonds - Obligations,6.894303235632024e-17,0.0,5.916239601923479e-11,1,P1_outputs_path_0_to_50
2037,Government ZC Bonds - Obligations,0.1010101010101009,10.1,86680.25460523076,1,P1_outputs_path_0_to_50
2038,Emerging Markets - Equities,0.2858751597732766,28.59,293607.80992704467,1,P1_outputs_path_0_to_50
2038,Developed Markets - Equities,0.6341248402267234,63.41,651277.3117712123,1,P1_outputs_path_0_to_50
2038,Emerging Markets State - Obligations,2.1626405504627395e-20,0.0,2.2211379127321423e-14,1,P1_outputs_path_0_to_50
2038,High Yield Bonds - Obligations,1.0789888624505325e-17,0.0,1.1081744810952556e-11,1,P1_outputs_path_0_to_50
2038,Investment Grade Bonds - Obligations,5.4084101308402846e-17,0.0,5.5547024616012045e-11,1,P1_outputs_path_0_to_50
2038,Government ZC Bonds - Obligations,0.08,8.0,82163.92362593541,1,P1_outputs_path_0_to_50
2039,Emerging Markets - Equities,0.2262578979141985,22.63,193210.15498263188,1,P1_outputs_path_0_to_50
2039,Developed Markets - Equities,0.6505696592612196,65.06,555545.9758603649,1,P1_outputs_path_0_to_50
2039,Emerging Markets State - Obligations,0.0058405138081638,0.58,4987.435083841666,1,P1_outputs_path_0_to_50
2039,High Yield Bonds - Obligations,0.0074036889615945,0.74,6322.289320726119,1,P1_outputs_path_0_to_50
2039,Investment Grade Bonds - Obligations,0.0054713510106114,0.55,4672.193043734087,1,P1_outputs_path_0_to_50
2039,Government ZC Bonds - Obligations,0.104456889044212,10.45,89199.67836388746,1,P1_outputs_path_0_to_50
2040,Emerging Markets - Equities,0.2268596987595394,22.69,240448.0081985964,1,P1_outputs_path_0_to_50
2040,Developed Markets - Equities,0.6574674117052567,65.75,696848.0098687778,1,P1_outputs_path_0_to_50
2040,Emerging Markets State - Obligations,0.001801372051519,0.18,1909.2695801887912,1,P1_outputs_path_0_to_50
2040,High Yield Bonds - Obligations,0.0004089173433585,0.04,433.4104350224375,1,P1_outputs_path_0_to_50
2040,Investment Grade Bonds - Obligations,0.0016256986133297,0.16,1723.0737572330495,1,P1_outputs_path_0_to_50
2040,Government ZC Bonds - Obligations,0.1118369015269963,11.18,118535.64278850595,1,P1_outputs_path_0_to_50
2041,Emerging Markets - Equities,0.2297373108617048,22.97,288943.803204292,1,P1_outputs_path_0_to_50
2041,Developed Markets - Equities,0.6662879608139576,66.63,837999.612273291,1,P1_outputs_path_0_to_50
2041,Emerging Markets State - Obligations,0.0026914034754997,0.27,3385.0154911767227,1,P1_outputs_path_0_to_50
2041,High Yield Bonds - Obligations,0.0047419380967727,0.47,5964.001333094823,1,P1_outputs_path_0_to_50
2041,Investment Grade Bonds - Obligations,0.003628388158764,0.36,4563.474126872758,1,P1_outputs_path_0_to_50
2041,Government ZC Bonds - Obligations,0.0929129985933009,9.29,116857.96738878133,1,P1_outputs_path_0_to_50
2042,Emerging Markets - Equities,0.2299924943109539,23.0,265712.5606525848,1,P1_outputs_path_0_to_50
2042,Developed Markets - Equities,0.6737294788788621,67.37,778366.2051944965,1,P1_outputs_path_0_to_50
2042,Emerging Markets State - Obligations,0.0007320357827979,0.07,845.7280439490099,1,P1_outputs_path_0_to_50
2042,High Yield Bonds - Obligations,0.0021807206334318,0.22,2519.4077107302155,1,P1_outputs_path_0_to_50
2042,Investment Grade Bonds - Obligations,0.0005883533741034,0.06,679.7303628102233,1,P1_outputs_path_0_to_50
2042,Government ZC Bonds - Obligations,0.0927769170198508,9.28,107186.0725918604,1,P1_outputs_path_0_to_50
2043,Emerging Markets - Equities,0.2340932386629854,23.41,315441.8507519777,1,P1_outputs_path_0_to_50
2043,Developed Markets - Equities,0.6884181190303852,68.84,927646.9786074024,1,P1_outputs_path_0_to_50
2043,Emerging Markets State - Obligations,0.0049148684521336,0.49,6622.8106783362455,1,P1_outputs_path_0_to_50
2043,High Yield Bonds - Obligations,0.0047679833331404,0.48,6424.882220223804,1,P1_outputs_path_0_to_50
2043,Investment Grade Bonds - Obligations,0.0040221996744218,0.4,5419.934879965602,1,P1_outputs_path_0_to_50
2043,Government ZC Bonds - Obligations,0.0637835908469335,6.38,85948.71880656744,1,P1_outputs_path_0_to_50
2044,Emerging Markets - Equities,0.2316184053047003,23.16,319656.6669297767,1,P1_outputs_path_0_to_50
2044,Developed Markets - Equities,0.68001032758844,68.0,938482.5636321532,1,P1_outputs_path_0_to_50
2044,Emerging Markets State - Obligations,0.0017791247168943,0.18,2455.370834224863,1,P1_outputs_path_0_to_50
2044,High Yield Bonds - Obligations,0.0021907326886666,0.22,3023.4311840289006,1,P1_outputs_path_0_to_50
2044,Investment Grade Bonds - Obligations,0.0023325282321,0.23,3219.12327827247,1,P1_outputs_path_0_to_50
2044,Government ZC Bonds - Obligations,0.0820688814691984,8.21,113263.3007924717,1,P1_outputs_path_0_to_50
2045,Emerging Markets - Equities,0.222971349664819,22.3,347102.7385920353,1,P1_outputs_path_0_to_50
