Year,Path_ID,Asset,Weight,Allocation (%),Invested Amt (DKK)
2040,1,High Yield Bonds - Obligations,0.006180477,0.62,7467.414241
2040,1,Investment Grade Bonds - Obligations,0.004384965,0.44,5298.029718
2040,1,Government ZC Bonds - Obligations,0.017202338,1.72,20784.31703
2041,1,Emerging Markets - Equities,0.966089692,96.61,1369974.49
2041,1,Developed Markets - Equities,0.011554565,1.16,16385.0828
2041,1,Emerging Markets State - Obligations,0.012185057,1.22,17279.15931
2041,1,High Yield Bonds - Obligations,0.002367484,0.24,3357.237146
2041,1,Investment Grade Bonds - Obligations,0.002810479,0.28,3985.431771
2041,1,Government ZC Bonds - Obligations,0.004992723,0.5,7079.98789
2042,1,Emerging Markets - Equities,0.942353275,94.24,1131978.544
2042,1,Developed Markets - Equities,0.002881805,0.29,3461.696809
2042,1,Emerging Markets State - Obligations,0.017737222,1.77,21306.39888
2042,1,High Yield Bonds - Obligations,0.019335093,1.93,23225.80209
2042,1,Investment Grade Bonds - Obligations,0.005416114,0.54,6505.973274
2042,1,Government ZC Bonds - Obligations,0.01227649,1.23,14746.82975
2043,1,Emerging Markets - Equities,0.974084381,97.41,1494445.794
2043,1,Developed Markets - Equities,0.006646506,0.66,10197.10653
2043,1,Emerging Markets State - Obligations,0.006415712,0.64,9843.021521
2043,1,High Yield Bonds - Obligations,0.004431608,0.44,6798.997539
2043,1,Investment Grade Bonds - Obligations,0.006140892,0.61,9421.390974
2043,1,Government ZC Bonds - Obligations,0.002280902,0.23,3499.372644
2044,1,Emerging Markets - Equities,0.975105301,97.51,1445510.202
2044,1,Developed Markets - Equities,0.006303191,0.63,9343.941852
2044,1,Emerging Markets State - Obligations,0.004791316,0.48,7102.716596
2044,1,High Yield Bonds - Obligations,0.006192471,0.62,9179.808389
2044,1,Investment Grade Bonds - Obligations,0.001965064,0.2,2913.038923
2044,1,Government ZC Bonds - Obligations,0.005642657,0.56,8364.756824
2045,1,Emerging Markets - Equities,0.000186377,0.02,342.3463385
2045,1,Developed Markets - Equities,0.959365265,95.94,1762211.235
2045,1,Emerging Markets State - Obligations,0.012785666,1.28,23485.36632
2045,1,High Yield Bonds - Obligations,0.001749512,0.17,3213.593769
2045,1,Investment Grade Bonds - Obligations,0.019716574,1.97,36216.41324
2045,1,Government ZC Bonds - Obligations,0.006196605,0.62,11382.24157
2046,1,Emerging Markets - Equities,0.250837684,25.08,667605.8001
2046,1,Developed Markets - Equities,0.722872879,72.29,1923929.929
2046,1,Emerging Markets State - Obligations,0.007475262,0.75,19895.44867
2046,1,High Yield Bonds - Obligations,0.008435861,0.84,22452.08848
2046,1,Investment Grade Bonds - Obligations,0.001449618,0.14,3858.16452
2046,1,Government ZC Bonds - Obligations,0.008928697,0.89,23763.77276
2047,1,Emerging Markets - Equities,0.232488429,23.25,759479.4285
2047,1,Developed Markets - Equities,0.682079127,68.21,2228175.688
2047,1,Emerging Markets State - Obligations,0.002637176,0.26,8614.971387
2047,1,High Yield Bonds - Obligations,0.006856055,0.69,22396.95406
2047,1,Investment Grade Bonds - Obligations,0.001197136,0.12,3910.732247
2047,1,Government ZC Bonds - Obligations,0.074742077,7.47,244162.9915
2048,1,Emerging Markets - Equities,0.235872252,23.59,721217.4531
2048,1,Developed Markets - Equities,0.705553555,70.56,2157343.791
2048,1,Emerging Markets State - Obligations,0.000842213,0.08,2575.201545
2048,1,High Yield Bonds - Obligations,0.014285392,1.43,43679.88951
2048,1,Investment Grade Bonds - Obligations,0.019292176,1.93,58988.94026
2048,1,Government ZC Bonds - Obligations,0.024154412,2.42,73856.00985
2049,1,Emerging Markets - Equities,0.252543225,25.25,819860.1071
2049,1,Developed Markets - Equities,0.704634296,70.46,2287535.331
2049,1,Emerging Markets State - Obligations,0.00837225,0.84,27179.79764
2049,1,High Yield Bonds - Obligations,0.004457074,0.45,14469.51319
2049,1,Investment Grade Bonds - Obligations,0.012089525,1.21,39247.61375
2049,1,Government ZC Bonds - Obligations,0.017903631,1.79,58122.61517
2050,1,Emerging Markets - Equities,0.252926285,25.29,906612.072
2050,1,Developed Markets - Equities,0.7167652,71.68,2569238.637
2050,1,Emerging Markets State - Obligations,0.001205308,0.12,4320.416468
2050,1,High Yield Bonds - Obligations,0.007549213,0.75,27060.08734
2050,1,Investment Grade Bonds - Obligations,0.01710418,1.71,61309.78347
2050,1,Government ZC Bonds - Obligations,0.004449815,0.44,15950.32336
2051,1,Emerging Markets - Equities,0.244575148,24.46,920144.724
2051,1,Developed Markets - Equities,0.724795476,72.48,2726837.696
2051,1,Emerging Markets State - Obligations,0.009569652,0.96,36003.10551
2051,1,High Yield Bonds - Obligations,1.54E-05,0,57.96095247
2051,1,Investment Grade Bonds - Obligations,0.015229345,1.52,57296.09841
2051,1,Government ZC Bonds - Obligations,0.005814972,0.58,21877.18695
2052,1,Emerging Markets - Equities,0.246607828,24.66,907459.6128
2052,1,Developed Markets - Equities,0.730036088,73,2686363.493
2052,1,Emerging Markets State - Obligations,0.006799025,0.68,25018.83452
2052,1,High Yield Bonds - Obligations,0.008463877,0.85,31145.10348
2052,1,Investment Grade Bonds - Obligations,0.000546322,0.05,2010.337526
2052,1,Government ZC Bonds - Obligations,0.007546861,0.75,27770.69915
2053,1,Emerging Markets - Equities,0.240934781,24.09,942029.6215
2053,1,Developed Markets - Equities,0.710960353,71.1,2779780.105
2053,1,Emerging Markets State - Obligations,0.00717131,0.72,28039.06551
2053,1,High Yield Bonds - Obligations,0.019065755,1.91,74545.09238
2053,1,Investment Grade Bonds - Obligations,0.010341587,1.03,40434.51641
2053,1,Government ZC Bonds - Obligations,0.011526215,1.15,45066.28561
2054,1,Emerging Markets - Equities,0.254552108,25.46,1069330.241
2054,1,Developed Markets - Equities,0.705649367,70.56,2964313.337
2054,1,Emerging Markets State - Obligations,0.014241285,1.42,59825.22193
2054,1,High Yield Bonds - Obligations,0.000965043,0.1,4053.982609
2054,1,Investment Grade Bonds - Obligations,0.010258172,1.03,43092.8427
2054,1,Government ZC Bonds - Obligations,0.014334025,1.43,60214.807
2055,1,Emerging Markets - Equities,0.249132885,24.91,952966.73
2055,1,Developed Markets - Equities,0.727644172,72.76,2783336.639
2055,1,Emerging Markets State - Obligations,0.008873286,0.89,33941.50964
2055,1,High Yield Bonds - Obligations,0.006079801,0.61,23256.0562
2055,1,Investment Grade Bonds - Obligations,0.002236531,0.22,8555.032755
2055,1,Government ZC Bonds - Obligations,0.006033325,0.6,23078.27739
2056,1,Emerging Markets - Equities,0.236746177,23.67,946278.3861
2056,1,Developed Markets - Equities,0.700686531,70.07,2800655.66
2056,1,Emerging Markets State - Obligations,0.023082229,2.31,92260.05256
2056,1,High Yield Bonds - Obligations,0.013054461,1.31,52178.89834
2056,1,Investment Grade Bonds - Obligations,0.006806883,0.68,27207.22346
2056,1,Government ZC Bonds - Obligations,0.019623718,1.96,78436.32704
2057,1,Emerging Markets - Equities,0.017190383,1.72,78892.55864
2057,1,Developed Markets - Equities,0.00399704,0.4,18343.78783
2057,1,Emerging Markets State - Obligations,0.001054814,0.11,4840.901744
2057,1,High Yield Bonds - Obligations,0.017578827,1.76,80675.26202
2057,1,Investment Grade Bonds - Obligations,0.013157186,1.32,60382.83832
2057,1,Government ZC Bonds - Obligations,0.94702175,94.7,4346207.409
2058,1,Emerging Markets - Equities,0.011309835,1.13,51644.47086
2058,1,Developed Markets - Equities,0.003575194,0.36,16325.52434
2058,1,Emerging Markets State - Obligations,0.007704073,0.77,35179.36032
2058,1,High Yield Bonds - Obligations,0.003673058,0.37,16772.40726
2058,1,Investment Grade Bonds - Obligations,0.012148667,1.21,55474.85467
2058,1,Government ZC Bonds - Obligations,0.961589173,96.16,4390936.126
2059,1,Emerging Markets - Equities,0.007849955,0.78,36305.38489
2059,1,Developed Markets - Equities,3.46E-05,0,160.1079302
2059,1,Emerging Markets State - Obligations,0.000344282,0.03,1592.276429
2059,1,High Yield Bonds - Obligations,7.69E-05,0.01,355.5189733
2059,1,Investment Grade Bonds - Obligations,0.005947046,0.59,27504.59038
2059,1,Government ZC Bonds - Obligations,0.985747228,98.57,4558998.614
2060,1,Emerging Markets - Equities,0.246872974,24.69,47990.0656
2060,1,Developed Markets - Equities,0.155151305,15.52,30160.13136
2060,1,Emerging Markets State - Obligations,0.071018364,7.1,13805.38296
2060,1,High Yield Bonds - Obligations,0.061283535,6.13,11913.0127
2060,1,Investment Grade Bonds - Obligations,0.093219338,9.32,18121.06874
2060,1,Government ZC Bonds - Obligations,0.372454483,37.25,72402.07299
2061,1,Emerging Markets - Equities,0.123879587,12.39,26507.53984
2061,1,Developed Markets - Equities,0.211756032,21.18,45311.18953
2061,1,Emerging Markets State - Obligations,0.209643401,20.96,44859.13227
2061,1,High Yield Bonds - Obligations,0.142553221,14.26,30503.29172
2061,1,Investment Grade Bonds - Obligations,0.159979119,16,34232.05528
2061,1,Government ZC Bonds - Obligations,0.152188639,15.22,32565.06168
2062,1,Emerging Markets - Equities,0.218617643,21.86,50860.78589
2062,1,Developed Markets - Equities,0.177343884,17.73,41258.56071
2062,1,Emerging Markets State - Obligations,0.217839715,21.78,50679.80307
2062,1,High Yield Bonds - Obligations,0.216148987,21.61,50286.4599
2062,1,Investment Grade Bonds - Obligations,0.033932175,3.39,7894.226107
2062,1,Government ZC Bonds - Obligations,0.136117597,13.61,31667.37996
2063,1,Emerging Markets - Equities,0.126230573,12.62,29183.4642
2063,1,Developed Markets - Equities,0.051400857,5.14,11883.4529
2063,1,Emerging Markets State - Obligations,0.167352194,16.74,38690.44289
2063,1,High Yield Bonds - Obligations,0.050164122,5.02,11597.53011
2063,1,Investment Grade Bonds - Obligations,0.001460495,0.15,337.6543443
2063,1,Government ZC Bonds - Obligations,0.603391759,60.34,139499.1835
2064,1,Emerging Markets - Equities,0.140569638,14.06,33554.00278
2064,1,Developed Markets - Equities,0.178927444,17.89,42710.0193
2064,1,Emerging Markets State - Obligations,0.136847788,13.68,32665.59636
2064,1,High Yield Bonds - Obligations,0.402615584,40.26,96104.4262
2064,1,Investment Grade Bonds - Obligations,0.030906452,3.09,7377.376809
2064,1,Government ZC Bonds - Obligations,0.110133093,11.01,26288.79301
2065,1,Emerging Markets - Equities,0.112822279,11.28,23722.21714
2065,1,Developed Markets - Equities,0.056141799,5.61,11804.47664
2065,1,Emerging Markets State - Obligations,0.338453197,33.85,71163.78332
2065,1,High Yield Bonds - Obligations,0.318245653,31.82,66914.90865
2065,1,Investment Grade Bonds - Obligations,0.115231339,11.52,24228.75043
2065,1,Government ZC Bonds - Obligations,0.059105733,5.91,12427.67859
2066,1,Emerging Markets - Equities,0.20390112,20.39,45703.26942
2066,1,Developed Markets - Equities,0.049366339,4.94,11065.18233
2066,1,Emerging Markets State - Obligations,0.112687594,11.27,25258.27941
2066,1,High Yield Bonds - Obligations,0.065598154,6.56,14703.4508
2066,1,Investment Grade Bonds - Obligations,0.152840936,15.28,34258.42127
2066,1,Government ZC Bonds - Obligations,0.415605858,41.56,93155.67508
2067,1,Emerging Markets - Equities,0.04305722,4.31,9964.634246
2067,1,Developed Markets - Equities,0.059901728,5.99,13862.92025
2067,1,Emerging Markets State - Obligations,0.111243367,11.12,25744.7985
2067,1,High Yield Bonds - Obligations,0.050631611,5.06,11717.55811
2067,1,Investment Grade Bonds - Obligations,0.130216925,13.02,30135.80578
2067,1,Government ZC Bonds - Obligations,0.604949149,60.49,140002.0011
2068,1,Emerging Markets - Equities,0.054605823,5.46,13535.73801
2068,1,Developed Markets - Equities,0.18123492,18.12,44924.66685
2068,1,Emerging Markets State - Obligations,0.103716491,10.37,25709.33238
2068,1,High Yield Bonds - Obligations,0.138518135,13.85,34335.99377
2068,1,Investment Grade Bonds - Obligations,0.018658715,1.87,4625.138157
2068,1,Government ZC Bonds - Obligations,0.503265916,50.33,124749.9855
2069,1,Emerging Markets - Equities,0.289949847,28.99,68972.88666
2069,1,Developed Markets - Equities,0.070756589,7.08,16831.48402
2069,1,Emerging Markets State - Obligations,0.253395171,25.34,60277.30853
2069,1,High Yield Bonds - Obligations,0.138819303,13.88,33022.1524
2069,1,Investment Grade Bonds - Obligations,0.130616295,13.06,31070.8318
2069,1,Government ZC Bonds - Obligations,0.116462795,11.65,27704.01597
2070,1,Emerging Markets - Equities,0.198363065,19.84,48302.68405
2070,1,Developed Markets - Equities,0.098714466,9.87,24037.60846
2070,1,Emerging Markets State - Obligations,0.141468896,14.15,34448.58753
2070,1,High Yield Bonds - Obligations,0.001037228,0.1,252.5716205
2070,1,Investment Grade Bonds - Obligations,0.035865455,3.59,8733.469286
2070,1,Government ZC Bonds - Obligations,0.52455089,52.46,127731.5205
2071,1,Emerging Markets - Equities,0.185114633,18.51,43376.32794
2071,1,Developed Markets - Equities,0.024498823,2.45,5740.59965
2071,1,Emerging Markets State - Obligations,0.077828301,7.78,18236.83987
2071,1,High Yield Bonds - Obligations,0.114573034,11.46,26846.91862
2071,1,Investment Grade Bonds - Obligations,0.048488773,4.85,11361.95918
2071,1,Government ZC Bonds - Obligations,0.549496437,54.95,128758.7983
2072,1,Emerging Markets - Equities,0.017194844,1.72,4191.093805
2072,1,Developed Markets - Equities,0.08300653,8.3,20232.12047
2072,1,Emerging Markets State - Obligations,0.103562293,10.36,25242.40906
2072,1,High Yield Bonds - Obligations,0.100341063,10.03,24457.2622
2072,1,Investment Grade Bonds - Obligations,0.073316691,7.33,17870.30652
2072,1,Government ZC Bonds - Obligations,0.622578579,62.26,151748.1193
2073,1,Emerging Markets - Equities,0.004817909,0.48,1228.782787
2073,1,Developed Markets - Equities,0.237219912,23.72,60501.71182
2073,1,Emerging Markets State - Obligations,0.169903781,16.99,43333.08059
2073,1,High Yield Bonds - Obligations,0.194541666,19.45,49616.84594
2073,1,Investment Grade Bonds - Obligations,0.168071733,16.81,42865.82622
2073,1,Government ZC Bonds - Obligations,0.225444999,22.54,57498.58124
2074,1,Emerging Markets - Equities,0.375538822,37.55,81326.0046
2074,1,Developed Markets - Equities,0.068013037,6.8,14728.77977
2074,1,Emerging Markets State - Obligations,0.072225615,7.22,15641.04799
2074,1,High Yield Bonds - Obligations,0.183183033,18.32,39669.78461
2074,1,Investment Grade Bonds - Obligations,0.26929787,26.93,58318.65719
2074,1,Government ZC Bonds - Obligations,0.031741623,3.17,6873.90808
2075,1,Emerging Markets - Equities,0.03672625,3.67,8464.595956
2075,1,Developed Markets - Equities,0.180863458,18.09,41685.06441
2075,1,Emerging Markets State - Obligations,0.008144967,0.81,1877.236491
2075,1,High Yield Bonds - Obligations,0.145474951,14.55,33528.7891
2075,1,Investment Grade Bonds - Obligations,0.189039442,18.9,43569.44976
2075,1,Government ZC Bonds - Obligations,0.439750932,43.98,101352.9552
2025,2,Emerging Markets - Equities,0.594739065,59.47,118947.8129
2025,2,Developed Markets - Equities,0.00832026,0.83,1664.052011
2025,2,Emerging Markets State - Obligations,0.007881385,0.79,1576.277008
2025,2,High Yield Bonds - Obligations,0.007597086,0.76,1519.417239
2025,2,Investment Grade Bonds - Obligations,0.003166203,0.32,633.2405793
2025,2,Government ZC Bonds - Obligations,0.378296001,37.83,75659.20022
2026,2,Emerging Markets - Equities,0.67983631,67.98,191337.0562
2026,2,Developed Markets - Equities,0.000815309,0.08,229.4651862
2026,2,Emerging Markets State - Obligations,0.004607239,0.46,1296.687879
2026,2,High Yield Bonds - Obligations,0.019864135,1.99,5590.676756
2026,2,Investment Grade Bonds - Obligations,0.008083094,0.81,2274.952516
2026,2,Government ZC Bonds - Obligations,0.286793915,28.68,80716.93524
2027,2,Emerging Markets - Equities,0.756930482,75.69,270788.3854
2027,2,Developed Markets - Equities,0.003592287,0.36,1285.124023
2027,2,Emerging Markets State - Obligations,0.000634887,0.06,227.1279987
2027,2,High Yield Bonds - Obligations,0.009618102,0.96,3440.831721
2027,2,Investment Grade Bonds - Obligations,0.005490645,0.55,1964.252891
2027,2,Government ZC Bonds - Obligations,0.223733597,22.37,80039.66141
2028,2,Emerging Markets - Equities,0.794537963,79.45,389596.9427
2028,2,Developed Markets - Equities,0.003341919,0.33,1638.689887
2028,2,Emerging Markets State - Obligations,0.010187637,1.02,4995.447067
2028,2,High Yield Bonds - Obligations,0.001817313,0.18,891.1083548
2028,2,Investment Grade Bonds - Obligations,0.010033435,1,4919.834699
2028,2,Government ZC Bonds - Obligations,0.180081734,18.01,88302.00226
2029,2,Emerging Markets - Equities,0.86550086,86.55,571901.3688
2029,2,Developed Markets - Equities,0.002744553,0.27,1813.531819
2029,2,Emerging Markets State - Obligations,0.000174115,0.02,115.0510062
2029,2,High Yield Bonds - Obligations,0.004759489,0.48,3144.951228
2029,2,Investment Grade Bonds - Obligations,0.005147751,0.51,3401.505617
2029,2,Government ZC Bonds - Obligations,0.121673232,12.17,80398.63517
2030,2,Emerging Markets - Equities,0.981647895,98.16,569693.9099
2030,2,Developed Markets - Equities,0.00526291,0.53,3054.300397
2030,2,Emerging Markets State - Obligations,0.00434512,0.43,2521.666157
2030,2,High Yield Bonds - Obligations,0.00438386,0.44,2544.149105
2030,2,Investment Grade Bonds - Obligations,0.003650251,0.37,2118.402855
2030,2,Government ZC Bonds - Obligations,0.000709965,0.07,412.0239809
2031,2,Emerging Markets - Equities,0.992287154,99.23,626080.242
2031,2,Developed Markets - Equities,0.000340023,0.03,214.5366267
2031,2,Emerging Markets State - Obligations,0.001717057,0.17,1083.371438
2031,2,High Yield Bonds - Obligations,0.002399866,0.24,1514.187491
2031,2,Investment Grade Bonds - Obligations,0.000377526,0.04,238.1985046
2031,2,Government ZC Bonds - Obligations,0.002878374,0.29,1816.100232
2032,2,Emerging Markets - Equities,0.960136011,96.01,579032.2112
