Year,Asset,Weight,Allocation (%),Invested Amt (DKK)
2062,Emerging Markets - Equities,0.2506919966277096,25.07,1273386.0965020077
2062,Developed Markets - Equities,0.7217624441605632,72.18,3666181.1056387736
2062,Emerging Markets State - Obligations,0.002377823312487335,0.24,12078.116520633437
2062,High Yield Bonds - Obligations,0.011338614243207045,1.13,57594.314637580144
2062,Investment Grade Bonds - Obligations,0.006555482432493825,0.66,33298.47102298005
2062,Government ZC Bonds - Obligations,0.007273639223539022,0.73,36946.33726971754
2063,Emerging Markets - Equities,0.2485122298074968,24.85,1351574.208673043
2063,Developed Markets - Equities,0.7299270920079001,72.99,3969827.289923709
2063,Emerging Markets State - Obligations,0.008295665416786141,0.83,45117.32653879564
2063,High Yield Bonds - Obligations,0.0022685128791298083,0.23,12337.676507307182
2063,Investment Grade Bonds - Obligations,0.00775469576665034,0.78,42175.17505045722
2063,Government ZC Bonds - Obligations,0.003241804122036844,0.32,17631.079340879907
2064,Emerging Markets - Equities,0.24437997568606926,24.44,1353144.9035461505
2064,Developed Markets - Equities,0.6963708883745859,69.64,3855842.5907712006
2064,Emerging Markets State - Obligations,0.025060189568270542,2.51,138759.60049921027
2064,High Yield Bonds - Obligations,0.004601981923883309,0.46,25481.418307830627
2064,Investment Grade Bonds - Obligations,0.01257816761549187,1.26,69645.98206980787
2064,Government ZC Bonds - Obligations,0.017008796831699122,1.7,94178.61133528854
2065,Emerging Markets - Equities,0.2520723783086064,25.21,1339848.378885904
2065,Developed Markets - Equities,0.7055838962666428,70.56,3750412.6629196154
2065,Emerging Markets State - Obligations,0.009168428786368378,0.92,48733.24292321762
2065,High Yield Bonds - Obligations,0.014299892329868155,1.43,76008.6753057888
2065,Investment Grade Bonds - Obligations,0.015198190645456862,1.52,80783.42908870407
2065,Government ZC Bonds - Obligations,0.003677213663057261,0.37,19545.61145621623
2066,Emerging Markets - Equities,0.24351413652834694,24.35,1352332.204150886
2066,Developed Markets - Equities,0.707814043099171,70.78,3930776.827495707
2066,Emerging Markets State - Obligations,0.010851189120399047,1.09,60261.0292365476
2066,High Yield Bonds - Obligations,0.007679611752225169,0.77,42647.98108220206
2066,Investment Grade Bonds - Obligations,0.0062135388226321805,0.62,34506.286868520794
2066,Government ZC Bonds - Obligations,0.02392748067722562,2.39,132878.94963848864
2067,Emerging Markets - Equities,0.23899165692614324,23.9,1496376.8174738046
2067,Developed Markets - Equities,0.711084419017585,71.11,4452248.474153103
2067,Emerging Markets State - Obligations,0.008716839346887224,0.87,54577.9567709198
2067,High Yield Bonds - Obligations,0.018934182693619586,1.89,118550.88334444181
2067,Investment Grade Bonds - Obligations,0.0018462250586887296,0.18,11559.601758461318
2067,Government ZC Bonds - Obligations,0.02042667695707641,2.04,127895.70250998954
2068,Emerging Markets - Equities,0.2532657897770776,25.33,1485398.692537061
2068,Developed Markets - Equities,0.7288590082930432,72.89,4274743.221006205
2068,Emerging Markets State - Obligations,0.00018071384394163662,0.02,1059.883009665558
2068,High Yield Bonds - Obligations,0.006987266438662718,0.7,40980.17518091601
2068,Investment Grade Bonds - Obligations,0.0026289781087411816,0.26,15418.90299858471
2068,Government ZC Bonds - Obligations,0.008078243538533824,0.81,47378.73362484481
2069,Emerging Markets - Equities,0.25280890763055425,25.28,1495263.4949113908
2069,Developed Markets - Equities,0.6933293535453136,69.33,4100765.602064273
2069,Emerging Markets State - Obligations,0.008451531795585318,0.85,49987.4276126745
2069,High Yield Bonds - Obligations,0.017503407832448695,1.75,103525.65110820289
2069,Investment Grade Bonds - Obligations,0.014340812205901094,1.43,84820.16389311745
2069,Government ZC Bonds - Obligations,0.013565986990197051,1.36,80237.38288734615
2070,Emerging Markets - Equities,0.9657143406533916,96.57,4678062.5497199735
2070,Developed Markets - Equities,0.006216555955218114,0.62,30113.912963815324
2070,Emerging Markets State - Obligations,0.0021525591900073767,0.22,10427.313863865738
2070,High Yield Bonds - Obligations,0.0106528541752983,1.07,51603.99516421535
2070,Investment Grade Bonds - Obligations,0.014266860780024215,1.43,69110.77562744234
2070,Government ZC Bonds - Obligations,0.0009968292460603315,0.1,4828.787735828117
2071,Emerging Markets - Equities,0.03664113258427314,3.66,114205.57376174009
2071,Developed Markets - Equities,0.30598381993599877,30.6,953711.1779289974
2071,Emerging Markets State - Obligations,0.06932759917719972,6.93,216084.975630758
2071,High Yield Bonds - Obligations,0.21147987473804014,21.15,659154.8549425908
2071,Investment Grade Bonds - Obligations,0.15404177114439915,15.4,480127.86767327355
2071,Government ZC Bonds - Obligations,0.22252580242008896,22.25,693583.5535030859
2072,Emerging Markets - Equities,0.12182472302243688,12.18,278811.61985110416
2072,Developed Markets - Equities,0.08613182008581058,8.61,197123.79952980377
2072,Emerging Markets State - Obligations,0.0016154538735126784,0.16,3697.1749255350865
2072,High Yield Bonds - Obligations,0.06126735395410532,6.13,140218.25600037683
2072,Investment Grade Bonds - Obligations,0.15429921187298845,15.43,353133.68367875065
2072,Government ZC Bonds - Obligations,0.5748614371911461,57.49,1315644.6779992126
2073,Emerging Markets - Equities,0.039602334977649645,3.96,67835.54698390893
2073,Developed Markets - Equities,0.27995068583079274,28.0,479532.5304068559
2073,Emerging Markets State - Obligations,0.02178998610723694,2.18,37324.45642890524
2073,High Yield Bonds - Obligations,0.1160206965130675,11.6,198733.92348859741
2073,Investment Grade Bonds - Obligations,0.236791147615101,23.68,405603.78645560396
2073,Government ZC Bonds - Obligations,0.3058451489561522,30.58,523887.61883673695
2074,Emerging Markets - Equities,0.1504006381739268,15.04,211143.14973826183
2074,Developed Markets - Equities,0.01361361912936029,1.36,19111.770117531923
2074,Emerging Markets State - Obligations,0.17445735044228708,17.45,244915.6793123367
2074,High Yield Bonds - Obligations,0.08391624960025142,8.39,117807.62016667334
2074,Investment Grade Bonds - Obligations,0.036134267864638546,3.61,50727.86407729802
2074,Government ZC Bonds - Obligations,0.5414778747895358,54.15,760165.285099586
2075,Emerging Markets - Equities,0.04549015316885693,4.55,0.0
2075,Developed Markets - Equities,0.17141060181688658,17.14,0.0
2075,Emerging Markets State - Obligations,0.3076136357921077,30.76,0.0
2075,High Yield Bonds - Obligations,0.19943083396830505,19.94,0.0
2075,Investment Grade Bonds - Obligations,0.09076187180921606,9.08,0.0
2075,Government ZC Bonds - Obligations,0.18529290344462773,18.53,0.0
